symbol,ann_returns,ann_vol,ann_daily_variation,ann_max_drawdown,sharpe_ratio,beta,clusters
VTR,0.038419965195628875,0.08435718032984718,0.1946762874339685,0.270989936361806,0.39954786057037356,0.10999273261940384,2
VTRS,0.022725156970815175,0.3195219512565719,0.36561525332747824,0.6517018973764434,0.18798581775085302,0.7568870508097315,1
VZ,0.030899056436457212,0.05380940194959935,0.15153316179045395,0.11526955497235239,0.5134176875032321,0.19315123107788318,0
WAB,0.03795731724931811,0.20900777907677875,0.2843200841216704,0.4249810582478185,0.3654098271339515,0.507665828586723,1
WAT,0.08041172128519522,0.12137880931038803,0.19128684493729672,0.1443292292522631,0.637176128642692,0.4258683917542018,0
WBA,0.008666672875859677,0.14202052575060764,0.2245363989397058,0.38275708700820843,0.23860567929705434,0.4262653187848569,2
WBD,0.021812729099736305,0.23945033207231897,0.35097354622508015,0.42233609925416227,0.4305000982724268,0.3931058526841891,2
WDC,0.05573473592778197,0.34008433811928174,0.3855624168919749,0.6708961975609644,0.4030727265986639,0.8463381715779432,1
WEC,0.07803922312309194,0.013136901791639233,0.1390562039942253,0.0658969161142764,0.7924591251939208,0.0881809282806944,0
WELL,0.059230633936293964,0.07158735762506133,0.19112522769568716,0.28140184985911953,0.5818721547921726,0.10748843487152226,0
WFC,0.021994250300767293,0.08764332857386165,0.18364324439436155,0.2698024870834859,0.3876809259336513,0.4074788044913452,2
WHR,0.010529518794740872,0.19358724330603427,0.26215970466367455,0.43677995738039044,0.31860825208583454,0.508640860009006,2
WM,0.07612653150962537,0.015052998767648429,0.11119394322423232,0.03538125090550823,0.798749284221187,0.22888109480699176,0
WMB,0.010846907989978283,0.11171177265838772,0.22672085556343216,0.30278302068668217,0.28955632838222367,0.3835626256229772,2
WMT,0.08349180985677385,0.07240375476707483,0.14416401738686183,0.17572964244025474,0.7361386251171789,0.23905442212863276,0
WRB,0.07109908311077429,0.024872656964017553,0.1430113886492505,0.05518744281574378,0.7476864011579142,0.26820491078989667,0
WRK,0.04138472580766825,0.17447400089849302,0.2611533582511689,0.4914518127750309,0.33914577658352074,0.6105130916066761,1
WST,0.07914796943462798,0.12950614242265268,0.21265990690811917,0.18773406252658575,0.6724095337889379,0.3887076348986064,0
WTW,0.07055305827327954,0.05583308147677152,0.17466464099972479,0.0952091450678435,0.7218386544979742,0.39510781402169143,0
WY,0.034004426031795904,0.09555761291765802,0.19907341362789802,0.4072014816171263,0.4162497851143635,0.42068839786618667,2
WYNN,0.11940440760805207,0.31755463570672243,0.3436312052906515,0.5218713769909289,0.5621687881343093,0.7695645637874033,1
XEL,0.07207709143366217,0.013259851674014583,0.13980643554802147,0.10109310653348563,0.7789897515322584,0.12153162912442611,0
XOM,0.00253404917621311,0.0526465691442618,0.13367040147071718,0.17256731048805002,0.26479711497346636,0.4037719763166392,2
XRAY,0.018431623369676825,0.16071946527897835,0.23040367766394068,0.47527734575816427,0.3607649698403881,0.3545317170616844,2
XYL,0.07296098021296527,0.10854840847917169,0.19671704214284066,0.18652214016281887,0.6431577478143604,0.4797811568547319,0
YUM,0.09034133322877924,0.0361162685218451,0.13504561003295892,0.10578193121204152,0.7375829945718227,0.2199530310338783,0
ZBH,0.04913545823146692,0.10319869556594702,0.1990185109409016,0.20118176553975564,0.5758270109612547,0.37727308469608,0
ZBRA,0.16564833628523631,0.2725230157712611,0.3162002978684779,0.23299214933320755,0.7571146200538696,0.6211779023924542,0
ZION,0.0383610315718283,0.13638005087545035,0.25017743407824056,0.2873185315266845,0.48298126131358066,0.4719168846230832,2
ZTS,0.1343689073841113,0.08180729220352606,0.17516013269812103,0.09203325245103605,0.9200375221137717,0.38704572546791216,0
